CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2022-10-18 15:01:50.0726091,C:\Windows\System32\Tasks\Microsoft\Windows\Application Experience\PcaPatchDbTask,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Application Experience\PcaPatchDbTask,4368,5996D17A885F197A6F849464C3E6A69E0983D36F,False,2022-08-05 10:12:25.6547686,2022-09-10 20:30:37.0415565,2022-10-15 03:11:15.9563401,00:00:00
2022-10-18 15:01:50.0882357,C:\Windows\System32\Tasks\Microsoft\Windows\Application Experience\ProgramDataUpdater,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Application Experience\ProgramDataUpdater,3014,914ECDC71D756B8A09BD1E72DE041EDD01EED2C1,False,2022-08-05 10:12:17.3422673,2022-09-10 20:30:36.1509249,2022-10-15 03:11:15.9719671,00:00:00
2022-10-18 15:01:50.1038510,C:\Windows\System32\Tasks\Microsoft\Windows\Application Experience\StartupAppTask,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Application Experience\StartupAppTask,3090,D3F808EADF3D6AFE3F48E6CDBAF02CDDCFC713C0,False,2022-08-05 10:12:14.5610175,2022-09-10 20:30:35.7290524,2022-10-15 03:11:15.9875946,00:00:00.0156153
2022-10-18 15:01:50.1194798,C:\Windows\System32\Tasks\Microsoft\Windows\applicationdata\appuriverifierdaily,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\applicationdata\appuriverifierdaily,3316,A17E794A097DA57F7A47BA55F79DF0D1DF5F076B,False,2022-08-05 10:12:20.7016327,2022-09-10 20:30:36.6196771,2022-10-15 03:11:16.0032152,00:00:00.0156288
2022-10-18 15:01:50.1194798,C:\Windows\System32\Tasks\Microsoft\Windows\applicationdata\appuriverifierinstall,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\applicationdata\appuriverifierinstall,3422,695C55284834CB74261112B2C8D7B0CB83359596,False,2022-08-05 10:12:21.0922693,2022-09-10 20:30:36.6353014,2022-10-15 03:11:16.0188446,00:00:00
2022-10-18 15:01:50.1351010,C:\Windows\System32\Tasks\Microsoft\Windows\applicationdata\CleanupTemporaryState,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\applicationdata\CleanupTemporaryState,3052,6306427324101E7FD98CEB9A5388AAC2B4E68590,False,2022-08-05 10:12:23.9828920,2022-09-10 20:30:36.8852993,2022-10-15 03:11:16.0344669,00:00:00
2022-10-18 15:01:50.1507275,C:\Windows\System32\Tasks\Microsoft\Windows\applicationdata\DsSvcCleanup,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\applicationdata\DsSvcCleanup,2716,A07A69D2F5311DEC57EC640F46123B229A8E6AA7,False,2022-08-05 10:12:25.1078893,2022-09-10 20:30:36.9946776,2022-10-15 03:11:16.0344669,00:00:00
2022-10-18 15:01:50.1663525,C:\Windows\System32\Tasks\Microsoft\Windows\AppListBackup\Backup,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\AppListBackup\Backup,2692,D3D5EAE51C8FA7C423B8C14AAB26A2E9FC0FD40E,False,2022-08-05 10:12:13.7328939,2022-09-10 20:30:35.6353011,2022-10-15 03:11:16.0500936,00:00:00
2022-10-18 15:01:50.1819782,C:\Windows\System32\Tasks\Microsoft\Windows\AppxDeploymentClient\Pre-staged app cleanup,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\AppxDeploymentClient\Pre-staged app cleanup,3086,3EC3EF1C863ED75B13075CC158FCDD49DE1E4DB9,False,2022-08-05 10:12:11.0297683,2022-09-10 22:34:18.2081673,2022-10-15 03:11:16.0500936,00:00:00
2022-10-18 15:01:50.1976028,C:\Windows\System32\Tasks\Microsoft\Windows\Autochk\Proxy,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Autochk\Proxy,2870,0D719BB0E2CC5B6B2F1E1FD983B6CDED7480385C,False,2022-08-05 10:12:08.4828937,2022-09-10 20:30:34.4790523,2022-10-15 03:11:16.0657185,00:00:00
2022-10-18 15:01:50.2132763,C:\Windows\System32\Tasks\Microsoft\Windows\BitLocker\BitLocker Encrypt All Drives,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\BitLocker\BitLocker Encrypt All Drives,2496,1F38B421A87E83D5470EFA17455E4EFE72CC7A8D,False,2022-08-05 10:12:13.7641334,2022-09-10 20:30:35.6353011,2022-10-15 03:11:16.0813462,00:00:00
2022-10-18 15:01:50.2288511,C:\Windows\System32\Tasks\Microsoft\Windows\BitLocker\BitLocker MDM policy Refresh,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\BitLocker\BitLocker MDM policy Refresh,2344,3F52C33A9B485E4F6F113E9CDBEB2D20ED64725C,False,2022-08-05 10:12:18.5610206,2022-09-10 20:30:36.3384240,2022-10-15 03:11:16.0969667,00:00:00.0155748
2022-10-18 15:01:50.2444804,C:\Windows\System32\Tasks\Microsoft\Windows\Bluetooth\UninstallDeviceTask,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Bluetooth\UninstallDeviceTask,2328,C1D06D91196CA66275AE5C68DF2AC9E065E7F76B,False,2022-08-05 10:12:20.4204243,2022-09-10 20:30:36.5884270,2022-10-15 03:11:16.1125930,00:00:00
2022-10-18 15:01:50.2444804,C:\Windows\System32\Tasks\Microsoft\Windows\BrokerInfrastructure\BgTaskRegistrationMaintenanceTask,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\BrokerInfrastructure\BgTaskRegistrationMaintenanceTask,3088,BA8068BBCA4FEBAD280024C8A74DE09955C088A5,False,2022-08-05 10:12:12.0141437,2022-09-10 20:30:35.2446758,2022-10-15 03:11:16.1282169,00:00:00
2022-10-18 15:01:50.2601013,C:\Windows\System32\Tasks\Microsoft\Windows\CertificateServicesClient\AikCertEnrollTask,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\CertificateServicesClient\AikCertEnrollTask,2936,5451216F37BC6E7F5ED69FD0A76EFC42DE715BB2,False,2022-08-05 10:12:24.8578905,2022-09-10 20:30:36.9790497,2022-10-15 03:11:16.1438405,00:00:00
2022-10-18 15:01:50.2757285,C:\Windows\System32\Tasks\Microsoft\Windows\CertificateServicesClient\CryptoPolicyTask,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\CertificateServicesClient\CryptoPolicyTask,2830,8DBCBEC9EE36F98CCE7F2D981745509C4AB141BC,False,2022-08-05 10:12:25.2797646,2022-09-10 20:30:37.0103033,2022-10-15 03:11:16.1594694,00:00:00
2022-10-18 15:01:50.2913523,C:\Windows\System32\Tasks\Microsoft\Windows\CertificateServicesClient\KeyPreGenTask,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\CertificateServicesClient\KeyPreGenTask,4162,47467956E80E677853039679C17D00460CC1A3C8,False,2022-08-05 10:12:10.1235117,2022-09-10 20:30:34.7446753,2022-10-15 03:11:16.1594694,00:00:00
2022-10-18 15:01:50.3069773,C:\Windows\System32\Tasks\Microsoft\Windows\CertificateServicesClient\SystemTask,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\CertificateServicesClient\SystemTask,3694,3CD7D244D5F9933F0FEA218F05C4BE6596253984,False,2022-08-05 10:12:08.5766344,2022-09-10 20:30:34.4946752,2022-10-15 03:11:16.1907193,00:00:00
2022-10-18 15:01:50.3226033,C:\Windows\System32\Tasks\Microsoft\Windows\CertificateServicesClient\UserTask,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\CertificateServicesClient\UserTask,4816,E9216C350B235B6C896B12D8A8E9E9D2C3CDCC17,False,2022-08-05 10:12:08.8266411,2022-09-10 20:30:34.6509269,2022-10-15 03:11:16.2063395,00:00:00.0156260
2022-10-18 15:01:50.3226033,C:\Windows\System32\Tasks\Microsoft\Windows\CertificateServicesClient\UserTask-Roam,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\CertificateServicesClient\UserTask-Roam,3554,3466BBACBFE4EA4A81EDE29279FF852FB6935C8E,False,2022-08-05 10:12:17.8891433,2022-09-10 20:30:36.1978019,2022-10-15 03:11:16.2063395,00:00:00
2022-10-18 15:01:50.3382275,C:\Windows\System32\Tasks\Microsoft\Windows\Chkdsk\ProactiveScan,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Chkdsk\ProactiveScan,2780,57518B5816EF3CC32E079C24A6752E766B42AA98,False,2022-08-05 10:12:15.7485129,2022-09-10 20:30:35.9478001,2022-10-15 03:11:16.2219691,00:00:00
2022-10-18 15:01:50.3538571,C:\Windows\System32\Tasks\Microsoft\Windows\Chkdsk\SyspartRepair,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Chkdsk\SyspartRepair,2448,CF60A083154A95D4DE144261528DC6EEE007815C,False,2022-08-05 10:12:14.6703942,2022-09-10 20:30:35.7446766,2022-10-15 03:11:16.2219691,00:00:00
2022-10-18 15:01:50.3694774,C:\Windows\System32\Tasks\Microsoft\Windows\Clip\License Validation,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Clip\License Validation,3428,5821A4546A83760DEBDDD4FFCCD1FC8EBE834167,False,2022-08-05 10:12:08.5923458,2022-09-10 20:30:34.5102998,2022-10-15 03:11:16.2375938,00:00:00
2022-10-18 15:01:50.3851037,C:\Windows\System32\Tasks\Microsoft\Windows\Clip\LicenseImdsIntegration,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Clip\LicenseImdsIntegration,3688,AAF38BE2C974A0330D290D3144922411ABCD142E,False,2022-08-05 10:12:10.4672612,2022-09-10 20:30:34.8071748,2022-10-15 03:11:16.2532189,00:00:00
2022-10-18 15:01:50.4007281,C:\Windows\System32\Tasks\Microsoft\Windows\CloudExperienceHost\CreateObjectTask,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\CloudExperienceHost\CreateObjectTask,2240,83333B5698403FFC1051DC70FCA40CBBBBD428C8,False,2022-08-05 10:12:12.6078870,2022-09-10 20:30:35.4009270,2022-10-15 03:11:16.2532189,00:00:00.0156244
2022-10-18 15:01:50.4007281,C:\Windows\System32\Tasks\Microsoft\Windows\Customer Experience Improvement Program\Consolidator,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Customer Experience Improvement Program\Consolidator,3030,0C9538A50289F1C9090763AD5548F039AA4BB6C9,False,2022-08-05 10:12:24.6235178,2022-09-10 20:30:36.9634303,2022-10-15 03:11:16.2688434,00:00:00
2022-10-18 15:01:50.4163536,C:\Windows\System32\Tasks\Microsoft\Windows\Customer Experience Improvement Program\UsbCeip,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Customer Experience Improvement Program\UsbCeip,3162,BCA1BB81C2D714C9CB28568E05154FC786FF36D5,False,2022-08-05 10:12:17.4672680,2022-09-10 20:30:36.1665509,2022-10-15 03:11:16.2688434,00:00:00
2022-10-18 15:01:50.4319796,C:\Windows\System32\Tasks\Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan,3594,045765341FB951EC39597BAE3E05CC27430D92E4,False,2022-08-05 10:12:08.4517258,2022-09-10 20:30:34.4634280,2022-10-15 03:11:16.2844706,00:00:00
2022-10-18 15:01:50.4476045,C:\Windows\System32\Tasks\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan,2862,8B44D1DDF7CB950B60C3045788E6C7FC32CEE726,False,2022-08-05 10:12:19.1078938,2022-09-10 20:30:36.4165513,2022-10-15 03:11:16.3000976,00:00:00
2022-10-18 15:01:50.4632331,C:\Windows\System32\Tasks\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery,3354,DA21AAE88C325FAD993E461484D8CC1C19A4606E,False,2022-08-05 10:12:24.4828939,2022-09-10 20:30:36.9478049,2022-10-15 03:11:16.3000976,00:00:00.0156286
2022-10-18 15:01:50.4632331,C:\Windows\System32\Tasks\Microsoft\Windows\Defrag\ScheduledDefrag,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Defrag\ScheduledDefrag,2932,F949FE4F023D3460A61BDDA145A052A85A0B869E,False,2022-08-05 10:12:23.2016450,2022-09-10 20:30:35.1978002,2022-10-15 03:11:16.3157250,00:00:00
2022-10-18 15:01:50.4788521,C:\Windows\System32\Tasks\Microsoft\Windows\Device Information\Device,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Device Information\Device,4326,CC141D666E56EB7A7B90CF2AE86780BAB20BFEFA,False,2022-08-05 10:12:15.3735248,2022-09-10 20:30:49.0259135,2022-10-15 03:11:16.3313404,00:00:00
2022-10-18 15:01:50.4944779,C:\Windows\System32\Tasks\Microsoft\Windows\Device Information\Device User,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Device Information\Device User,2866,D87C5C097FD30A66DE007E049CD0D6C2E5CE5B35,False,2022-08-05 10:12:11.2328822,2022-09-10 20:30:35.0415526,2022-10-15 03:11:16.3313404,00:00:00
2022-10-18 15:01:50.5101044,C:\Windows\System32\Tasks\Microsoft\Windows\Device Setup\Metadata Refresh,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Device Setup\Metadata Refresh,2984,07595A08A09E6AC102CE50FB5045C913714B3B23,False,2022-08-05 10:12:12.1078914,2022-09-10 20:30:35.2603012,2022-10-15 03:11:16.3469672,00:00:00
2022-10-18 15:01:50.5257281,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\HandleCommand,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\HandleCommand,2784,1529DB21A53B1F1872C9DADE2DD9C62907F9985E,False,2022-08-05 10:12:19.7797694,2022-09-10 20:30:36.4946773,2022-10-15 03:11:16.3782149,00:00:00
2022-10-18 15:01:50.5413514,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\HandleWnsCommand,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\HandleWnsCommand,2784,0B2B97BC8AD6C3E4EC029AA90B61C486FEE99BAB,False,2022-08-05 10:12:11.4516412,2022-09-10 20:30:35.1040516,2022-10-15 03:11:16.3938429,00:00:00.0156233
2022-10-18 15:01:50.5413514,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\IntegrityCheck,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\IntegrityCheck,3440,F66F2EAE1F5D7F875A33ED844D1A60346252DE61,False,2022-08-05 10:12:16.3110173,2022-09-10 20:30:36.0259280,2022-10-15 03:11:16.3938429,00:00:00
2022-10-18 15:01:50.5569782,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\LocateCommandUserSession,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\LocateCommandUserSession,2810,88408AB2AB6B8558B7EDAD94F6414E6B082906C6,False,2022-08-05 10:12:16.9047632,2022-09-10 20:30:36.0884254,2022-10-15 03:11:16.4094674,00:00:00
2022-10-18 15:01:50.5726037,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceAccountChange,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceAccountChange,3404,FF6F4C85EDC7A58DF0E5A341786BFCEB353E87B6,False,2022-08-05 10:12:19.9203942,2022-09-10 20:30:36.5102993,2022-10-15 03:11:16.4250923,00:00:00
2022-10-18 15:01:50.5882271,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceLocationRightsChange,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceLocationRightsChange,3546,48712CC8BCCD932910D55F0C8BF7BD3DB3050439,False,2022-08-05 10:12:24.3891459,2022-09-10 20:30:36.9321793,2022-10-15 03:11:16.4250923,00:00:00.0156234
2022-10-18 15:01:50.5882271,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDevicePeriodic24,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDevicePeriodic24,3682,BD52C282F741547C8B6C9C0FEAAF71151C311BAC,False,2022-08-05 10:12:16.1391331,2022-09-10 20:30:36.0103015,2022-10-15 03:11:16.4407192,00:00:00
2022-10-18 15:01:50.6038524,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDevicePolicyChange,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDevicePolicyChange,3402,B229BA4F76805E7B3C086897400FB69A1D86D304,False,2022-08-05 10:12:12.4672692,2022-09-10 20:30:35.3696808,2022-10-15 03:11:16.4407192,00:00:00
2022-10-18 15:01:50.6194781,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceProtectionStateChanged,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceProtectionStateChanged,3154,8AA1FFE28AEEE3405AB48392E0E1292CD69BE803,False,2022-08-05 10:12:20.4672689,2022-09-10 20:30:36.6040510,2022-10-15 03:11:16.4563435,00:00:00
2022-10-18 15:01:50.6351035,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceSettingChange,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceSettingChange,3414,6C4BA79FF502E5D22C53D977CA70CFDF366F5EE6,False,2022-08-05 10:12:22.4047689,2022-09-10 20:30:36.7290502,2022-10-15 03:11:16.4719682,00:00:00
2022-10-18 15:01:50.6507985,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterUserDevice,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterUserDevice,3520,648D631EA9A6C3F8A7F97ADA72A7D233887019FD,False,2022-08-05 10:12:10.7953918,2022-09-10 20:30:34.8696776,2022-10-15 03:11:16.4719682,00:00:00
2022-10-18 15:01:50.6663519,C:\Windows\System32\Tasks\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,3654,380C9C27BCD1E943D18ADC6218E11EA34EF2690F,False,2022-08-05 10:12:18.7797652,2022-09-10 20:30:36.4009303,2022-10-15 03:11:16.4875941,00:00:00
2022-10-18 15:01:50.6819775,C:\Windows\System32\Tasks\Microsoft\Windows\Diagnosis\Scheduled,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Diagnosis\Scheduled,3092,AAF87EEBAF99FD45990E301112D8DE2D89C3C4BF,False,2022-08-05 10:12:21.9516419,2022-09-10 20:30:36.6821747,2022-10-15 03:11:16.5032166,00:00:00
2022-10-18 15:01:50.6819775,C:\Windows\System32\Tasks\Microsoft\Windows\DirectX\DirectXDatabaseUpdater,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DirectX\DirectXDatabaseUpdater,2884,588B79F05B05D2E19DB7FAE75751BD114340EEE5,False,2022-08-05 10:12:10.3578791,2022-09-10 20:30:34.7915517,2022-10-15 03:11:16.5032166,00:00:00
2022-10-18 15:01:50.6976515,C:\Windows\System32\Tasks\Microsoft\Windows\DirectX\DXGIAdapterCache,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DirectX\DXGIAdapterCache,2782,76CD8E16B026CCE7146ABDE45585E88C16A059E2,False,2022-08-05 10:12:12.2328857,2022-09-10 20:30:35.3227998,2022-10-15 03:11:16.5188422,00:00:00
2022-10-18 15:01:50.7132289,C:\Windows\System32\Tasks\Microsoft\Windows\DiskCleanup\SilentCleanup,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DiskCleanup\SilentCleanup,3176,395F4A78FC3415B44C6E1D47F4838D40A3AAB7D7,False,2022-08-05 10:12:16.8422640,2022-09-10 20:30:36.0884254,2022-10-15 03:11:16.5344694,00:00:00
2022-10-18 15:01:50.7288519,C:\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticDataCollector,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticDataCollector,3034,80D5BF039BA335037C75FB82871CB5480FDDF0D7,False,2022-08-05 10:12:20.9985178,2022-09-10 20:30:36.6196771,2022-10-15 03:11:16.5344694,00:00:00
2022-10-18 15:01:50.7444764,C:\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver,2766,5FB27CB3019B0CAA39F432EB295BC5E70D8FFCE8,False,2022-08-05 10:12:10.2328920,2022-09-10 20:30:34.7603048,2022-10-15 03:11:16.5500935,00:00:00
2022-10-18 15:01:50.7601023,C:\Windows\System32\Tasks\Microsoft\Windows\DiskFootprint\Diagnostics,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DiskFootprint\Diagnostics,2398,6E775504E8810942102C49FD4C1E22A63B7A9B8F,False,2022-08-05 10:12:22.5610577,2022-09-10 20:30:36.7290502,2022-10-15 03:11:16.5657148,00:00:00
2022-10-18 15:01:50.7757285,C:\Windows\System32\Tasks\Microsoft\Windows\DiskFootprint\StorageSense,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DiskFootprint\StorageSense,2430,47E9BB4098783F6F75A8928460CBAF815CDB63E9,False,2022-08-05 10:12:12.5297665,2022-09-10 20:30:35.4009270,2022-10-15 03:11:16.5657148,00:00:00
2022-10-18 15:01:50.7913535,C:\Windows\System32\Tasks\Microsoft\Windows\DUSM\dusmtask,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\DUSM\dusmtask,2384,8408BBEED4726C2F3497078AC664515C0C3A9417,False,2022-08-05 10:12:16.7641415,2022-09-10 20:30:36.0728021,2022-10-15 03:11:16.5813408,00:00:00
2022-10-18 15:01:50.8069793,C:\Windows\System32\Tasks\Microsoft\Windows\EDP\EDP App Launch Task,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\EDP\EDP App Launch Task,2302,2093F97FF0AD20928AB0BAB708B2BE575640DBBB,False,2022-08-05 10:12:24.6860169,2022-09-10 20:30:36.9790497,2022-10-15 03:11:16.5813408,00:00:00.0156258
2022-10-18 15:01:50.8069793,C:\Windows\System32\Tasks\Microsoft\Windows\EDP\EDP Auth Task,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\EDP\EDP Auth Task,2284,34D0A4FEF353B960ADD61406198760C15333FA85,False,2022-08-05 10:12:13.8891345,2022-09-10 20:30:35.6665506,2022-10-15 03:11:16.5969651,00:00:00
2022-10-18 15:01:50.8226011,C:\Windows\System32\Tasks\Microsoft\Windows\EDP\EDP Inaccessible Credentials Task,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\EDP\EDP Inaccessible Credentials Task,2348,4192212205E579E3D3CBD95D5E717602FADF7993,False,2022-08-05 10:12:12.4203896,2022-09-10 20:30:35.3384251,2022-10-15 03:11:16.6125910,00:00:00
2022-10-18 15:01:50.8382279,C:\Windows\System32\Tasks\Microsoft\Windows\EDP\StorageCardEncryption Task,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\EDP\StorageCardEncryption Task,2344,7324F0A887E2F4B24FC4A317AD4CA4B79F1D87A4,False,2022-08-05 10:12:16.6078853,2022-09-10 20:30:36.0728021,2022-10-15 03:11:16.6125910,00:00:00
2022-10-18 15:01:50.8538562,C:\Windows\System32\Tasks\Microsoft\Windows\ExploitGuard\ExploitGuard MDM policy Refresh,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\ExploitGuard\ExploitGuard MDM policy Refresh,3172,2C236D0BA2B4EC3484A930F492B5597066209329,False,2022-08-05 10:12:08.7953804,2022-09-10 20:30:34.6509269,2022-10-15 03:11:16.6282157,00:00:00
2022-10-18 15:01:50.8694770,C:\Windows\System32\Tasks\Microsoft\Windows\File Classification Infrastructure\Property Definition Sync,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\File Classification Infrastructure\Property Definition Sync,3596,92127DA370090047D6AE4E50EC8B30D0486660D5,False,2022-08-05 10:12:12.8891340,2022-09-10 20:30:35.4946782,2022-10-15 03:11:16.6594663,00:00:00.0156208
2022-10-18 15:01:50.8851124,C:\Windows\System32\Tasks\Microsoft\Windows\FileHistory\File History (maintenance mode),C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\FileHistory\File History (maintenance mode),2996,175A4309F369C77656C5707504778FE614505395,False,2022-08-05 10:12:13.5922685,2022-09-10 20:30:35.6040513,2022-10-15 03:11:16.6750944,00:00:00.0156354
2022-10-18 15:01:50.8851124,C:\Windows\System32\Tasks\Microsoft\Windows\HelloFace\FODCleanupTask,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\HelloFace\FODCleanupTask,2960,D1FC694E4C1942B49E90E7368BC298CFB2F0D2E6,False,2022-08-05 10:12:12.6547642,2022-09-10 20:30:35.4478018,2022-10-15 03:11:16.7219726,00:00:00
2022-10-18 15:01:50.9007287,C:\Windows\System32\Tasks\Microsoft\Windows\Input\LocalUserSyncDataAvailable,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Input\LocalUserSyncDataAvailable,2754,80139ADC9B2F0A43AD50DAF49E9A01231819615F,False,2022-08-05 10:12:22.7016437,2022-09-10 20:30:36.7603028,2022-10-15 03:11:16.7375905,00:00:00
2022-10-18 15:01:50.9163547,C:\Windows\System32\Tasks\Microsoft\Windows\Input\MouseSyncDataAvailable,C:\KAPE\TriageData_w10-example\C\Windows\System32\Tasks\Microsoft\Windows\Input\MouseSyncDataAvailable,2738,D7A29967D29CA92FC633BFE1EA3C37F424689359,False,2022-08-05 10:12:23.6860090,2022-09-10 20:30:36.8540514,2022-10-15 03:11:16.7532150,00:00:00
