system,driver_file,driver_base,path,name,size,attrhex,attrstr,created,accessed,modified,companyname,filedescription,fileversion,internalname,legalcopyright,originalfilename,productname,productversion,cert_exists,cert_verified,cert_result,cert_comment,cert_signer,cert_type,md5,sha1,sha256
"CrowdResponse","\SystemRoot\System32\drivers\ndiscap.sys","0xFFFFF807216D0000","C:\Windows\System32\drivers\","ndiscap.sys","54272","0x20","ARCHIVE","2019-12-07T09:09:48Z","2022-10-18T15:02:14Z","2019-12-07T09:09:48Z","Microsoft Corporation","Microsoft NDIS Packet Capture Filter Driver","10.0.19041.1 (WinBuild.160101.0800)","NDISCAP.SYS","&#169; Microsoft Corporation. All rights reserved.","NDISCAP.SYS.MUI","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","6bec0929c7a7bf2a7c44f585ecc7daeb","fd2ce550fb1ad16b27721b82a47246170e007de8","5f6395268cbd26a4b90960479040c114b2c8a3f24c188c2d5f62d6ab43a637d1"
"CrowdResponse","\SystemRoot\system32\drivers\netbios.sys","0xFFFFF807216F0000","C:\Windows\system32\drivers\","netbios.sys","64312","0x20","ARCHIVE","2019-12-07T09:09:04Z","2022-10-18T15:02:14Z","2019-12-07T09:09:04Z","Microsoft Corporation","NetBIOS interface driver","10.0.19041.1 (WinBuild.160101.0800)","NETBIOS.SYS","&#169; Microsoft Corporation. All rights reserved.","NETBIOS.SYS","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","4687fac962855bdb1896c02334e95d54","af22e35fd3a1d8de52a6f7b2ffcf64a16ca28357","e7f7f30d9513fdd2236fcfd5549dcd93101562ba1117213ea4df32b70bb48a73"
"CrowdResponse","\SystemRoot\System32\drivers\Vid.sys","0xFFFFF80721710000","C:\Windows\System32\drivers\","Vid.sys","641352","0x20","ARCHIVE","2022-08-05T09:26:22Z","2022-10-18T15:02:17Z","2022-08-05T09:26:22Z","Microsoft Corporation","Microsoft Hyper-V Virtualization Infrastructure Driver","10.0.19041.1466 (WinBuild.160101.0800)","vid.sys","&#169; Microsoft Corporation. All rights reserved.","vid.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1466","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","b061b0986ae9946e4e19d9200f446c66","2cb2e10efd49028951255486236ad23143995e38","bb313e7db32ac8ca3f3849e9cc71f6bc7a654adb46fbfb2414036a85ee31aad6"
"CrowdResponse","\SystemRoot\System32\drivers\winhvr.sys","0xFFFFF807217C0000","C:\Windows\System32\drivers\","winhvr.sys","96056","0x20","ARCHIVE","2019-12-07T09:09:33Z","2022-10-13T03:12:04Z","2019-12-07T09:09:33Z","Microsoft Corporation","Windows Hypervisor Root Interface Driver","10.0.19041.1 (WinBuild.160101.0800)","WinHvR.sys","&#169; Microsoft Corporation. All rights reserved.","WinHvR.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","5f19750c15e9af6bb065143c6e7c4ee3","280f66f79477e69e34ff94e095f6e3ba2db3b7c8","3c1ac61aa22377e282e4b489b34992828ef0dab5756dc09c3c97c04a7b165828"
"CrowdResponse","\SystemRoot\system32\DRIVERS\rdbss.sys","0xFFFFF807217F0000","C:\Windows\system32\DRIVERS\","rdbss.sys","457568","0x20","ARCHIVE","2022-08-05T09:27:18Z","2022-10-18T15:02:15Z","2022-08-05T09:27:18Z","Microsoft Corporation","Redirected Drive Buffering SubSystem Driver","10.0.19041.1826 (WinBuild.160101.0800)","rdbss.sys","&#169; Microsoft Corporation. All rights reserved.","RDBSS.Sys.MUI","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1826","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","9f9326a4cf8f4e4f1bcba494f308cf4b","51cb95b2037049c7bc9b3da14217c170f9f2c2f9","f4646f2d958cb73fb408bda1e6de74ca85e2e6245ed84d3ac1ae8e4a8d812613"
"CrowdResponse","\SystemRoot\system32\drivers\csc.sys","0xFFFFF80721870000","C:\Windows\system32\drivers\","csc.sys","581632","0x20","ARCHIVE","2022-09-15T02:54:41Z","2022-10-18T15:02:11Z","2022-09-15T02:54:41Z","Microsoft Corporation","Windows Client Side Caching Driver","10.0.19041.1949 (WinBuild.160101.0800)","csc.sys","&#169; Microsoft Corporation. All rights reserved.","CSC.Sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1949","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","630470ed6e536352242e7014adb9dbee","1b78b526bcf42fa5afad9c136d2c5cf465907826","8847950f08fb52eeabfc05cbcff4309fe4a5be25efa5eb4b46a73579f14d7109"
"CrowdResponse","\SystemRoot\system32\drivers\nsiproxy.sys","0xFFFFF80721910000","C:\Windows\system32\drivers\","nsiproxy.sys","48640","0x20","ARCHIVE","2022-08-05T09:27:17Z","2022-10-18T15:02:15Z","2022-08-05T09:27:17Z","Microsoft Corporation","NSI Proxy","10.0.19041.546 (WinBuild.160101.0800)","nsiproxy.sys","&#169; Microsoft Corporation. All rights reserved.","nsiproxy.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.546","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","099d027b23831d009deb40031795a915","a08df523848e568421bc6baf7a97beb2bcff2e13","4e6e391847b90c796bc7b208614f66f48bd0a6ce253295dc24dfa47e9d214151"
"CrowdResponse","\SystemRoot\System32\drivers\npsvctrig.sys","0xFFFFF80721930000","C:\Windows\System32\drivers\","npsvctrig.sys","27648","0x20","ARCHIVE","2019-12-07T09:07:56Z","2022-10-18T15:02:15Z","2019-12-07T09:07:56Z","Microsoft Corporation","Named pipe service triggers","10.0.19041.1 (WinBuild.160101.0800)","npsvctrig.sys","&#169; Microsoft Corporation. All rights reserved.","npsvctrig.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","b2b57f620c085f2ea764bdf79af7be30","b105e63f8b937d7ff44ad9ed017e0eef0a85db6f","ca3657d9365d34ffecf6b5de8e5905a2491756b1cc227d9ab8762b09111e9860"
"CrowdResponse","\SystemRoot\System32\drivers\mssmbios.sys","0xFFFFF80721940000","C:\Windows\System32\drivers\","mssmbios.sys","47928","0x20","ARCHIVE","2019-12-07T09:07:54Z","2022-10-18T15:02:14Z","2019-12-07T09:07:54Z","Microsoft Corporation","System Management BIOS Driver","10.0.19041.1 (WinBuild.160101.0800)","smbios.sys","&#169; Microsoft Corporation. All rights reserved.","smbios.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","db89919f84809686bd4f8c24eb6cb3fa","25138fceaa5b0e560618c4d8682d4e4fbc0f0d7d","360a199a6d4690fe248c6eaa4e84673f299fa4ca6c21e940f4df1b28216ba23c"
"CrowdResponse","\SystemRoot\System32\drivers\gpuenergydrv.sys","0xFFFFF80721960000","C:\Windows\System32\drivers\","gpuenergydrv.sys","8704","0x20","ARCHIVE","2019-12-07T09:08:05Z","2022-10-18T15:02:12Z","2019-12-07T09:08:05Z","Microsoft Corporation","GPU Energy Kernel Driver","10.0.19041.1 (WinBuild.160101.0800)","gpuenergydrv.sys","&#169; Microsoft Corporation. All rights reserved.","gpuenergydrv.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","8c06046b6a8c1acdaea15682058fdfb4","3edb01430ff2a88bcfc3365f2e4820cb78f786af","3e0cc301249b7d8d5beb932f4dfd1eab8037679ec153772f63b430713903b0ac"
"CrowdResponse","\SystemRoot\System32\Drivers\dfsc.sys","0xFFFFF80721970000","C:\Windows\System32\Drivers\","dfsc.sys","152064","0x20","ARCHIVE","2022-09-15T02:54:25Z","2022-10-18T15:02:11Z","2022-09-15T02:54:25Z","Microsoft Corporation","DFS Namespace Client Driver","10.0.19041.2006 (WinBuild.160101.0800)","dfsclient.sys","&#169; Microsoft Corporation. All rights reserved.","dfsclient.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.2006","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","e3a2d15717a96f83723d6aa731b553cb","c6a5b7b3de00cda242e50f4ab5e7951f190155b1","c9a40a41c9ace0ea1e1e1d566256033c8d494e6b3a5a3af7cf58a33255c72841"
"CrowdResponse","\SystemRoot\System32\Drivers\fastfat.SYS","0xFFFFF807219C0000","C:\Windows\System32\Drivers\","fastfat.SYS","426320","0x20","ARCHIVE","2022-08-05T09:26:33Z","2022-10-18T15:02:11Z","2022-08-05T09:26:33Z","Microsoft Corporation","Fast FAT File System Driver","10.0.19041.1826 (WinBuild.160101.0800)","fastfat.sys","&#169; Microsoft Corporation. All rights reserved.","FastFAT.Sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1826","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","a3f919fce55ca04bc5c970e217b155d7","d83331edb545e54addb8e1389c07da47559409ce","f2666e697f43c525cd572fda5ef83ad1f427be1a60b4a4aeb75defde38096b89"
"CrowdResponse","\SystemRoot\system32\drivers\bam.sys","0xFFFFF80721A30000","C:\Windows\system32\drivers\","bam.sys","78136","0x20","ARCHIVE","2019-12-07T09:08:41Z","2022-10-18T15:02:10Z","2019-12-07T09:08:41Z","Microsoft Corporation","BAM Kernel Driver","10.0.19041.1 (WinBuild.160101.0800)","bam.sys","&#169; Microsoft Corporation. All rights reserved.","bam.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","26e2320d24c66eb72b36eb71ebef2558","2b75b553f00b1f3966bb8716787bd8c52f85a6d7","7d06b6499fe915480df4dad658281c8b85f7ad71f49b089a270ae0b45713f2e9"
"CrowdResponse","\SystemRoot\system32\DRIVERS\ahcache.sys","0xFFFFF80721A50000","C:\Windows\system32\DRIVERS\","ahcache.sys","292352","0x20","ARCHIVE","2022-08-05T09:27:24Z","2022-10-18T15:02:10Z","2022-08-05T09:27:24Z","Microsoft Corporation","Application Compatibility Cache","10.0.19041.928 (WinBuild.160101.0800)","ahcache.sys","&#169; Microsoft Corporation. All rights reserved.","ahcache.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.928","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","e6c21eb564c1a177b484c3a53aea49bf","b59e2fba73dbc2673e0be730c0adf036f4dd5a3e","f2bbd6f46e55b64f0f5798a029dd51433e961712c1fed12999199fa49058776d"
"CrowdResponse","\SystemRoot\System32\DriverStore\FileRepository\compositebus.inf_amd64_7500cffa210c6946\CompositeBus.sys","0xFFFFF80721AA0000","C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_7500cffa210c6946\","CompositeBus.sys","41984","0x20","ARCHIVE","2019-12-07T09:07:50Z","2022-10-18T15:02:11Z","2019-12-07T09:07:50Z","Microsoft Corporation","Multi-Transport Composite Bus Enumerator","10.0.19041.1 (WinBuild.160101.0800)","compositebus.sys","&#169; Microsoft Corporation. All rights reserved.","compositebus.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","99392fdadf3ce5eb47403e5a52866e6f","6297c4a446afac2d72de239614a17554b4f2f512","63cef51971eb85d9823ce9a95f1ed9907d20525ed8e32230068cc36e9082a8c3"
"CrowdResponse","\SystemRoot\System32\drivers\kdnic.sys","0xFFFFF80721AC0000","C:\Windows\System32\drivers\","kdnic.sys","33296","0x20","ARCHIVE","2019-12-07T09:07:56Z","2022-10-18T15:02:13Z","2019-12-07T09:07:56Z","Microsoft Corporation","Microsoft Kernel Debugger Network Miniport","6.01.00.0000 (WinBuild.160101.0800)","kdnic.sys","Copyright (C) Microsoft Corporation. All rights reserved.","kdnic.sys","Microsoft Kernel Debugger Network Adapter (NDIS 6.20 Miniport)","6.01.00.0000","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","6b7422a382c1788aaf7c6ce6d4a4b375","028dfaf57574a08ce39315e58b48a2f09bab2aaf","f14ac6ef3695e05cd2d5cd9524af7d0327e11a8b2ba9315a1ebf53828a608d33"
"CrowdResponse","\SystemRoot\System32\DriverStore\FileRepository\umbus.inf_amd64_b78a9c5b6fd62c27\umbus.sys","0xFFFFF80721AD0000","C:\Windows\System32\DriverStore\FileRepository\umbus.inf_amd64_b78a9c5b6fd62c27\","umbus.sys","58368","0x20","ARCHIVE","2019-12-07T09:07:53Z","2022-10-18T15:02:17Z","2019-12-07T09:07:53Z","Microsoft Corporation","User-Mode Bus Enumerator","10.0.19041.1 (WinBuild.160101.0800)","umbus.sys","&#169; Microsoft Corporation. All rights reserved.","umbus.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","e0e764f688dcacba011baeb2017b903f","e0b2521fdf09d6dd41b8f948565c908be9a7646e","7802dcda6f49494245ec9304aeced7bb2e90908bed25a4d47f1ff4615b03ded0"
"CrowdResponse","\SystemRoot\System32\drivers\dmvsc.sys","0xFFFFF80721AF0000","C:\Windows\System32\drivers\","dmvsc.sys","59192","0x20","ARCHIVE","2019-12-07T09:07:57Z","2022-10-18T15:02:11Z","2019-12-07T09:07:57Z","Microsoft Corporation","Dynamic Memory","10.0.19041.1 (WinBuild.160101.0800)","dmvsc.sys","&#169; Microsoft Corporation. All rights reserved.","dmvsc.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","48aa813aaa7e347cd7d6d56fe32144c6","ff1f0d025c9457eaa767d91d90cc74a083953c7e","6604dc0e7607e46b83f1239934646ac4adf5ca4cc463fb9df521b243f434579b"
"CrowdResponse","\SystemRoot\System32\drivers\VMBusHID.sys","0xFFFFF80721B10000","C:\Windows\System32\drivers\","VMBusHID.sys","36664","0x20","ARCHIVE","2019-12-07T09:07:57Z","2022-10-18T15:02:17Z","2019-12-07T09:07:57Z","Microsoft Corporation","Microsoft VMBus HID Miniport","10.0.19041.1 (WinBuild.160101.0800)","vmbushid.sys","&#169; Microsoft Corporation. All rights reserved.","vmbushid.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","c29f63bb3b99b3f2030113160a741684","892d82ea1de95afcfe9ef5c5944b9d6e18ee6530","43df7a6dd305d1696d28a54e12b75ae041b075e789db5d0c8ddf250e75585aa1"
"CrowdResponse","\SystemRoot\System32\drivers\HIDCLASS.SYS","0xFFFFF80721B20000","C:\Windows\System32\drivers\","HIDCLASS.SYS","225792","0x20","ARCHIVE","2022-08-05T09:26:21Z","2022-10-13T03:12:04Z","2022-08-05T09:26:21Z","Microsoft Corporation","Hid Class Library","10.0.19041.1 (WinBuild.160101.0800)","hidclass.sys","&#169; Microsoft Corporation. All rights reserved.","hidclass.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","f2c20a301651bb9b3d779a79fc00f19a","93a465402def06a0cab88239de22390aa8666a6f","469bac4950767e0cfbaf6452dff522fa4d6144772ad5e0b61d17039397529c9f"
"CrowdResponse","\SystemRoot\System32\drivers\HIDPARSE.SYS","0xFFFFF80721B60000","C:\Windows\System32\drivers\","HIDPARSE.SYS","46080","0x20","ARCHIVE","2022-08-05T09:26:21Z","2022-10-18T03:11:46Z","2022-08-05T09:26:21Z","Microsoft Corporation","Hid Parsing Library","10.0.19041.868 (WinBuild.160101.0800)","hidparse.sys","&#169; Microsoft Corporation. All rights reserved.","hidparse.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.868","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","b4d4800d58cd2f5ccb5a0ead6064aec7","6f3b84c24f5ed6773e05bc635fe2b2509174ef6a","dff7a55f76c7c703a58b0115923a691a3acf57637c2008ae5fc97600ff85dcbe"
"CrowdResponse","\SystemRoot\System32\drivers\hyperkbd.sys","0xFFFFF80721B80000","C:\Windows\System32\drivers\","hyperkbd.sys","27448","0x20","ARCHIVE","2019-12-07T09:07:57Z","2022-10-18T15:02:12Z","2019-12-07T09:07:57Z","Microsoft Corporation","Microsoft VMBus Synthetic Keyboard Driver","10.0.19041.1 (WinBuild.160101.0800)","hyperkbd.sys","&#169; Microsoft Corporation. All rights reserved.","hyperkbd.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","22362f7c8b7b1456ddf019bfb0523c26","14b3ba2d17be87f7ae50d5c070a829565a0045b2","3dca435a621fc3cd786e02d013b363ada9399839e0a31f2969e094f69ad3a183"
"CrowdResponse","\SystemRoot\System32\drivers\kbdclass.sys","0xFFFFF80721B90000","C:\Windows\System32\drivers\","kbdclass.sys","71480","0x20","ARCHIVE","2019-12-07T09:07:56Z","2022-10-18T15:02:13Z","2019-12-07T09:07:56Z","Microsoft Corporation","Keyboard Class Driver","10.0.19041.1 (WinBuild.160101.0800)","kbdclass.sys","&#169; Microsoft Corporation. All rights reserved.","kbdclass.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","02a6967d5aef2f15aa9c838dbf3e1c04","4751624f4cbdf55c69d89af43f8354a4ca47bc61","7639dcd4328c14f3fb522ec501f4df374ccbe87699eb4a2b238c9f9c526fdf59"
"CrowdResponse","\SystemRoot\System32\drivers\HyperVideo.sys","0xFFFFF80721BB0000","C:\Windows\System32\drivers\","HyperVideo.sys","41784","0x20","ARCHIVE","2019-12-07T09:07:57Z","2022-10-18T15:02:12Z","2019-12-07T09:07:57Z","Microsoft Corporation","Microsoft VMBus Video Device Miniport Driver","10.0.19041.1 (WinBuild.160101.0800)","HyperVideo","&#169; Microsoft Corporation. All rights reserved.","HyperVideo.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","be7559280e3327e9b35e843414957438","a9b2fc408eeb80d7a4791beca3f941cf96c592c0","157d5626090149a2f71bb483c57cb20259b98c61c35185aa7c6fcd533abe7d90"
"CrowdResponse","\SystemRoot\System32\drivers\netvsc.sys","0xFFFFF80721BD0000","C:\Windows\System32\drivers\","netvsc.sys","252264","0x20","ARCHIVE","2022-08-05T09:26:22Z","2022-10-18T15:02:15Z","2022-08-05T09:26:22Z","Microsoft Corporation","Virtual NDIS Miniport","10.0.19041.1 (WinBuild.160101.0800)","NetVsc.sys","&#169; Microsoft Corporation. All rights reserved.","NetVsc.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","a26cbc8d37237b5e0bc439507f008ade","31f27241af08a3051d4804c8e1dba20f7db7d05a","a4ee97a76eac8d0966d262e55029250195ecc4f429f42086aa8e997ac18846f6"
"CrowdResponse","\SystemRoot\System32\drivers\serial.sys","0xFFFFF80721C20000","C:\Windows\System32\drivers\","serial.sys","90624","0x20","ARCHIVE","2019-12-07T09:07:54Z","2022-10-18T15:02:16Z","2019-12-07T09:07:54Z","Microsoft Corporation","Serial Device Driver","10.0.19041.1 (WinBuild.160101.0800)","serial.sys","&#169; Microsoft Corporation. All rights reserved.","serial.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","dce5d050f3b06d30985ee126257deeb6","f8098fe4b494ef5d635684cc61eb2fc64136a053","024c1f9fbefdcbc174733a5c97b121a6d7ad30e836c1820054bcb45f99fb4373"
"CrowdResponse","\SystemRoot\System32\drivers\serenum.sys","0xFFFFF80721C40000","C:\Windows\System32\drivers\","serenum.sys","27648","0x20","ARCHIVE","2019-12-07T09:07:54Z","2022-10-18T15:02:16Z","2019-12-07T09:07:54Z","Microsoft Corporation","Serial Port Enumerator","10.0.19041.1 (WinBuild.160101.0800)","serenum.sys","&#169; Microsoft Corporation. All rights reserved.","serenum.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","7a289a4ffaa43d81f091a302512059a6","c5c45b2112911d952ac7236f26e2515d09be34f3","9a4ec5eaf65ecb6518c462e837eb76286f1ba7a8c9e26dc46586dc4f189bd1b7"
"CrowdResponse","\SystemRoot\System32\drivers\vmgencounter.sys","0xFFFFF80721C50000","C:\Windows\System32\drivers\","vmgencounter.sys","23864","0x20","ARCHIVE","2019-12-07T09:07:57Z","2022-10-18T15:02:12Z","2019-12-07T09:07:57Z","Microsoft Corporation","Virtual Machine Generation Counter","10.0.19041.1 (WinBuild.160101.0800)","vmgencounter.sys","&#169; Microsoft Corporation. All rights reserved.","vmgencounter.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","a1e06e4e8cb863c74de428d4d6681185","8f40f0f1cff3d2b48cd4e16183242ca9156e05b2","da46502c009fd4c847a547610dee2684a5a583467bf76009bd46104aae2f6b1b"
"CrowdResponse","\SystemRoot\System32\drivers\intelppm.sys","0xFFFFF80721C60000","C:\Windows\System32\drivers\","intelppm.sys","234344","0x20","ARCHIVE","2022-08-05T09:26:20Z","2022-10-18T15:02:13Z","2022-08-05T09:26:21Z","Microsoft Corporation","Processor Device Driver","10.0.19041.1865 (WinBuild.160101.0800)","intelppm.sys","&#169; Microsoft Corporation. All rights reserved.","intelppm.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1865","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","17f028925f5af7aa0dadbae008507366","6f811a297df94e83c9a8fbc6efdfc6ffcdecf0e7","48268e8f0831e5393c78d02f12bfe386e04c9169408bec8760078b9d017dc4b0"
"CrowdResponse","\SystemRoot\System32\drivers\NdisVirtualBus.sys","0xFFFFF80721CB0000","C:\Windows\System32\drivers\","NdisVirtualBus.sys","23040","0x20","ARCHIVE","2019-12-07T09:09:05Z","2022-10-18T15:02:14Z","2019-12-07T09:09:05Z","Microsoft Corporation","Microsoft Virtual Network Adapter Enumerator","10.0.19041.1 (WinBuild.160101.0800)","NdisVirtualBus.sys","&#169; Microsoft Corporation. All rights reserved.","NdisVirtualBus.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","31ae9050ff9d6cbe1bc2a7ea5f98d6a3","8dfdb78f1b736f1cc78d8b68b886af66aaebf73f","2960af22637eda95df6ed154278b23ac157af2de6f342da7d8083e4f7f70730f"
"CrowdResponse","\SystemRoot\System32\DriverStore\FileRepository\swenum.inf_amd64_16a14542b63c02af\swenum.sys","0xFFFFF80721CC0000","C:\Windows\System32\DriverStore\FileRepository\swenum.inf_amd64_16a14542b63c02af\","swenum.sys","18952","0x20","ARCHIVE","2019-12-07T09:07:50Z","2022-10-18T15:02:16Z","2019-12-07T09:07:50Z","Microsoft Corporation","Plug and Play Software Device Enumerator","10.0.19041.1 (WinBuild.160101.0800)","swenum.sys","&#169; Microsoft Corporation. All rights reserved.","swenum.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","0547bb19efa07bef0f679a054eb5cfec","78d15c1f55124ff32d8c94520027ab4919013046","d618f57b78b3ffec29e8c4472e0aa72ef1ca0c83de968373b818aba4d9747e2d"
"CrowdResponse","\SystemRoot\System32\drivers\ks.sys","0xFFFFF80721CD0000","C:\Windows\System32\drivers\","ks.sys","449024","0x20","ARCHIVE","2022-08-05T09:27:24Z","2022-10-13T03:12:04Z","2022-08-05T09:27:24Z","Microsoft Corporation","Kernel CSA Library","10.0.19041.630 (WinBuild.160101.0800)","ks.sys","&#169; Microsoft Corporation. All rights reserved.","ks.sys","Microsoft&#174; Windows&#174; Operating System","10.0.19041.630","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","db3363a6c260773a979cc77c19d8602e","4e43990a4f340f4d5d177563388f7296ce98c3ff","83323c8557e47002f2e4f830d9c38e490e91810d64af1ba5efeefe8ff81998ce"
"CrowdResponse","\SystemRoot\System32\drivers\rdpbus.sys","0xFFFFF80721D50000","C:\Windows\System32\drivers\","rdpbus.sys","28672","0x20","ARCHIVE","2019-12-07T09:07:56Z","2022-10-18T15:02:15Z","2019-12-07T09:07:56Z","Microsoft Corporation","Microsoft RDP Bus Device driver","10.0.19041.1 (WinBuild.160101.0800)","RDPBUS.SYS","&#169; Microsoft Corporation. All rights reserved.","RDPBUS.SYS","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","b7bad23ca994eff8ea11261626326004","e222a331db4e9f4df4a1d23c62dc7376dc3700d1","056495fb4a54984ce9d28d7b45550990d4a4b0736669f0f69138bef51a695efa"
"CrowdResponse","\SystemRoot\System32\drivers\mouhid.sys","0xFFFFF80721D60000","C:\Windows\System32\drivers\","mouhid.sys","35328","0x20","ARCHIVE","2019-12-07T09:07:56Z","2022-10-18T15:02:14Z","2019-12-07T09:07:56Z","Microsoft Corporation","HID Mouse Filter Driver","10.0.19041.1 (WinBuild.160101.0800)","mouhid.sys","&#169; Microsoft Corporation. All rights reserved.","mouhid.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","66e41e31debd4e1a2762945b4f15c780","820b79bbe91d3575d932d542f39d327f2badae37","3a05d657e03b6cd9d62023061f9c652357f16da2f2337fb6c617aeeffad794b4"
"CrowdResponse","\SystemRoot\System32\drivers\mouclass.sys","0xFFFFF80721D80000","C:\Windows\System32\drivers\","mouclass.sys","67600","0x20","ARCHIVE","2019-12-07T09:07:56Z","2022-10-18T15:02:14Z","2019-12-07T09:07:56Z","Microsoft Corporation","Mouse Class Driver","10.0.19041.1 (WinBuild.160101.0800)","mouclass.sys","&#169; Microsoft Corporation. All rights reserved.","mouclass.sys.mui","Microsoft&#174; Windows&#174; Operating System","10.0.19041.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","4352c109dd892a5a5413897a74103024","67590e89d86291e344fe06343bf03306223755e8","db5d99dbff8c84a7d87109dfb71396df8e0f0754fc0d263e45116915a39735ce"
